workerid	Answer.age	Answer.gender	Answer.nativeLanguage	Answer.condition	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	mean	sd	zscore	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59																
A195MOXRMNHRVT	"""35"""	"""F"""	"""English"""	0	2	1	3	4	2	4	2	4	2	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	5	4	1	1	4	2	1	1	4	1	2	1	1	1	1	1.694915254	1.178166859		0.258948674	-0.589827535	1.107724883	1.956501091	0.258948674	1.956501091	0.258948674	1.956501091	0.258948674	-0.589827535	0.258948674	-0.589827535	2.8052773	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	1.107724883	1.107724883	1.107724883	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	-0.589827535	2.8052773	1.956501091	-0.589827535	-0.589827535	1.956501091	0.258948674	-0.589827535	-0.589827535	1.956501091	-0.589827535	0.258948674	-0.589827535	-0.589827535	-0.589827535	-0.589827535																
A3STCVMPH67K5Q	"""35"""	"""F"""	"""english"""	1	1	3	4	2	1	1	1	1	1	2	3	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	2	2	5	2	2	3	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1.542372881	0.915800646		-0.592239024	1.591642378	2.683583079	0.499701677	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	0.499701677	1.591642378	-0.592239024	-0.592239024	-0.592239024	-0.592239024	2.683583079	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	-0.592239024	0.499701677	0.499701677	0.499701677	-0.592239024	1.591642378	0.499701677	-0.592239024	-0.592239024	-0.592239024	-0.592239024	0.499701677	-0.592239024	0.499701677	0.499701677	3.77552378	0.499701677	0.499701677	1.591642378	-0.592239024	-0.592239024	-0.592239024	-0.592239024	0.499701677	-0.592239024	-0.592239024	-0.592239024	-0.592239024	1.591642378	-0.592239024	-0.592239024	-0.592239024	-0.592239024																
A29IAD2FNB2RNE	"""35"""	"""F"""	"""English"""	1	4	1	5	5	5	1	1	5	3	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	4	4	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1.762711864	1.512465252		1.479232751	-0.504283892	2.140404965	2.140404965	2.140404965	-0.504283892	-0.504283892	2.140404965	0.818060536	3.462749394	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	1.479232751	-0.504283892	-0.504283892	0.156888322	-0.504283892	-0.504283892	1.479232751	1.479232751	1.479232751	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	0.156888322	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	-0.504283892	2.140404965	-0.504283892	-0.504283892	-0.504283892	-0.504283892																
A1I548TSF88TYC	"""35"""	"""F"""	"""english"""	1	5	3	6	6	1	3	1	6	4	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	7	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.779661017	1.692455843		1.902761007	0.721046276	2.493618372	2.493618372	-0.460668454	0.721046276	-0.460668454	2.493618372	1.311903641	-0.460668454	-0.460668454	-0.460668454	1.902761007	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	0.130188911	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	2.493618372	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	3.084475737	-0.460668454	-0.460668454	1.902761007	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454	-0.460668454																
AGI7DMA109R6C	"""25"""	"""F"""	"""English"""	1	5	6	5	5	1	4	5	5	6	1	5	1	3	1	2	3	1	1	5	1	1	1	4	1	3	1	1	1	3	1	5	5	1	3	5	1	5	4	1	1	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.338983051	1.787023816		1.489077496	2.048667128	1.489077496	1.489077496	-0.749281033	0.929487864	1.489077496	1.489077496	2.048667128	-0.749281033	1.489077496	-0.749281033	0.369898231	-0.749281033	-0.189691401	0.369898231	-0.749281033	-0.749281033	1.489077496	-0.749281033	-0.749281033	-0.749281033	0.929487864	-0.749281033	0.369898231	-0.749281033	-0.749281033	-0.749281033	0.369898231	-0.749281033	1.489077496	1.489077496	-0.749281033	0.369898231	1.489077496	-0.749281033	1.489077496	0.929487864	-0.749281033	-0.749281033	1.489077496	-0.189691401	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033	-0.749281033																
A3H2NSZ2WLPA5D	"""35"""	"""F"""	"""English"""	1	5	4	1	6	1	5	4	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	3	1	3	5	1	1	1	1	1	1	1	1	1	2	1	1	5	1	1	1	1	1	1	1	1	1.745762712	1.469144958		2.215055274	1.534387247	-0.507616834	2.895723301	-0.507616834	2.215055274	1.534387247	-0.507616834	0.173051193	-0.507616834	2.215055274	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	1.534387247	2.215055274	0.85371922	-0.507616834	0.85371922	2.215055274	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	0.173051193	-0.507616834	-0.507616834	2.215055274	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834	-0.507616834																
A2BNOEYZ3VRW2R	"""65"""	"""F"""	"""english"""	1	5	5	5	5	5	3	4	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	5	3	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.762711864	1.454351177		2.225932901	2.225932901	2.225932901	2.225932901	2.225932901	0.850749224	1.538341063	2.225932901	0.163157385	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	2.225932901	-0.524434453	0.163157385	2.225932901	0.850749224	-0.524434453	-0.524434453	1.538341063	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	0.163157385	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453	-0.524434453																
A16RAPF09VVPIZ	"""25"""	"""M"""	"""English"""	1	2	6	6	6	1	5	3	4	6	7	3	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	4	2	5	1	1	1	5	1	3	3	1	3	1	4	1	2	2	3	1	1	2.152542373	1.710147799		-0.089198356	2.249780767	2.249780767	2.249780767	-0.673943137	1.665035986	0.495546425	1.080291205	2.249780767	2.834525548	0.495546425	-0.673943137	0.495546425	-0.673943137	-0.673943137	-0.089198356	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	-0.673943137	0.495546425	-0.673943137	-0.673943137	-0.673943137	-0.673943137	1.080291205	-0.089198356	1.665035986	-0.673943137	-0.673943137	-0.673943137	1.665035986	-0.673943137	0.495546425	0.495546425	-0.673943137	0.495546425	-0.673943137	1.080291205	-0.673943137	-0.089198356	-0.089198356	0.495546425	-0.673943137	-0.673943137																
A2S4N52QRYJ1TB	"""35"""	"""M"""	"""English"""	1	2	3	3	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.169491525	0.561787246		1.478332734	3.258366025	3.258366025	1.478332734	-0.301700558	-0.301700558	5.038399316	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	1.478332734	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558	-0.301700558																
A1JI9MNCFUSI	"""45"""	"""F"""	"""English"""	1	1	6	6	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	1	5	1	1	5	1	1	1	1	1	6	1	1	1.576271186	1.499464155		-0.384318081	2.950206444	2.950206444	-0.384318081	-0.384318081	2.950206444	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	1.616396634	-0.384318081	-0.384318081	-0.384318081	1.616396634	-0.384318081	2.283301539	-0.384318081	-0.384318081	2.283301539	-0.384318081	-0.384318081	-0.384318081	-0.384318081	-0.384318081	2.950206444	-0.384318081	-0.384318081																
A2VE5IV9OD2SK1	"""35"""	"""M"""	"""English"""	1	7	4	4	6	6	6	1	3	2	1	2	2	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	5	6	4	1	2	4	2	1	1	2	1	3	3	3	1	2	3	1	2	2	1	1	2	2	4	1	4	2.288135593	1.608713852		2.928963657	1.06411989	1.06411989	2.307349068	2.307349068	2.307349068	-0.800723877	0.442505301	-0.179109288	-0.800723877	-0.179109288	-0.179109288	0.442505301	-0.800723877	-0.800723877	-0.800723877	-0.800723877	-0.800723877	-0.800723877	-0.800723877	0.442505301	-0.800723877	-0.800723877	-0.800723877	-0.179109288	-0.800723877	-0.800723877	-0.800723877	-0.800723877	-0.800723877	-0.179109288	-0.179109288	1.685734479	2.307349068	1.06411989	-0.800723877	-0.179109288	1.06411989	-0.179109288	-0.800723877	-0.800723877	-0.179109288	-0.800723877	0.442505301	0.442505301	0.442505301	-0.800723877	-0.179109288	0.442505301	-0.800723877	-0.179109288	-0.179109288	-0.800723877	-0.800723877	-0.179109288	-0.179109288	1.06411989	-0.800723877	1.06411989																
A27RWHP3EDWPU4	"""17"""	"""M"""	"""English"""	2	6	3	6	5	3	3	6	5	5	2	3	3	3	2	1	2	1	1	2	2	3	2	1	3	2	1	2	3	2	2	5	3	2	2	4	2	1	3	3	2	2	2	2	2	1	5	3	1	2	3	3	6	1	2	3	4	4	5	2	2.796610169	1.423687066		2.250065978	0.142861332	2.250065978	1.547664429	0.142861332	0.142861332	2.250065978	1.547664429	1.547664429	-0.559540217	0.142861332	0.142861332	0.142861332	-0.559540217	-1.261941765	-0.559540217	-1.261941765	-1.261941765	-0.559540217	-0.559540217	0.142861332	-0.559540217	-1.261941765	0.142861332	-0.559540217	-1.261941765	-0.559540217	0.142861332	-0.559540217	-0.559540217	1.547664429	0.142861332	-0.559540217	-0.559540217	0.84526288	-0.559540217	-1.261941765	0.142861332	0.142861332	-0.559540217	-0.559540217	-0.559540217	-0.559540217	-0.559540217	-1.261941765	1.547664429	0.142861332	-1.261941765	-0.559540217	0.142861332	0.142861332	2.250065978	-1.261941765	-0.559540217	0.142861332	0.84526288	0.84526288	1.547664429	-0.559540217																
A3PHLJCFOXAH2X	"""35"""	"""F"""	"""english"""	2	5	4	6	4	4	4	1	4	3	4	2	3	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	4	2	4	4	4	5	3	4	4	2	5	2	2	2	3	2	2	2	4	3	2	2	5	2	2	2	2	2	4	3	2	4	2.898305085	1.124874173		1.868382229	0.979393911	2.757370548	0.979393911	0.979393911	0.979393911	-1.687571046	0.979393911	0.090405592	0.979393911	-0.798582727	0.090405592	-0.798582727	-0.798582727	-0.798582727	-0.798582727	0.090405592	-0.798582727	-0.798582727	-0.798582727	-0.798582727	0.090405592	-0.798582727	-0.798582727	-0.798582727	-0.798582727	-0.798582727	0.979393911	-0.798582727	0.979393911	0.979393911	0.979393911	1.868382229	0.090405592	0.979393911	0.979393911	-0.798582727	1.868382229	-0.798582727	-0.798582727	-0.798582727	0.090405592	-0.798582727	-0.798582727	-0.798582727	0.979393911	0.090405592	-0.798582727	-0.798582727	1.868382229	-0.798582727	-0.798582727	-0.798582727	-0.798582727	-0.798582727	0.979393911	0.090405592	-0.798582727	0.979393911																
AMCSPVT5REPA7	"""65"""	"""F"""	"""English"""	2	7	7	7	7	7	5	7	7	7	1	7	7	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	6	7	5	1	6	1	6	1	1	4	4	1	4	1	1	7	7	1	3	1	6	6	7	7	7	1	3	6	1	3.677966102	2.725617159		1.21881897	1.21881897	1.21881897	1.21881897	1.21881897	0.485040202	1.21881897	1.21881897	1.21881897	-0.982517333	1.21881897	1.21881897	0.851929586	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	-0.982517333	1.21881897	0.851929586	1.21881897	0.485040202	-0.982517333	0.851929586	-0.982517333	0.851929586	-0.982517333	-0.982517333	0.118150819	0.118150819	-0.982517333	0.118150819	-0.982517333	-0.982517333	1.21881897	1.21881897	-0.982517333	-0.248738565	-0.982517333	0.851929586	0.851929586	1.21881897	1.21881897	1.21881897	-0.982517333	-0.248738565	0.851929586	-0.982517333																
