punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,169,nonpun,-35.1704819849,-35.1704819849,18.662442719,-0.752780692,0.999999186237,8.13762991633e-07,1.2224019121e-05,1.30082484587,8.00497812489,math;exam;school,
near,170,nonpun,-26.5412477759,-26.5412477759,15.85218684,0.038120318,0.999999995628,4.37248346635e-09,8.85337596716e-08,0.697456663736,7.31117165303,stealer,hearts
near,171,nonpun,-30.2452444699,-30.2452444699,17.128888049,-0.512356065,0.999999891637,1.08363287997e-07,1.84626947323e-06,0.922627350934,7.56482123009,wicker;chair,
near,172,nonpun,-73.8213457741,-73.8213457741,15.072675273,1.878968793,0.999966714661,3.32853388519e-05,0.00037646972732,1.58670312055,8.11622054907,spatial;skills;build;house;plans,good;skills;house
near,173,nonpun,-34.2492966146,-34.2492966146,16.921288448,-0.109939713,0.999988020148,1.19798516349e-05,0.000147738865071,0.871096417815,7.48818553526,whirled;dancers;stage,stage
near,174,nonpun,-55.5997025241,-55.5997025241,14.009363063,-0.166909028,0.99998605729,1.39427100932e-05,0.000169829832653,0.892252098241,7.5035697077,caesars,employees
near,175,nonpun,-44.5051686962,-44.5051686962,16.036244268,-0.915922092,0.999999929171,7.0828646688e-08,1.23688081771e-06,1.11091367994,7.75846183851,launch;space,place
near,176,nonpun,-41.2985966459,-41.2985966459,17.964323458,-0.95474763,0.999999888417,1.11583043962e-07,1.89785983256e-06,1.05913751632,7.72108167097,bloom;apple;tree,
near,177,nonpun,-36.7942412888,-36.7942412888,18.927388761,-0.303735567,0.999999489681,5.10319004585e-07,7.903937888e-06,1.33819972894,8.05669481178,flea;dog;fleas,dog
near,178,nonpun,-44.8039766067,-44.8039766067,17.202392023,1.418067294,0.99999494934,5.05066038065e-06,6.66484589744e-05,0.997794703694,7.61704794742,fillings;dentist;replaced,dentist;replaced;lost
near,179,nonpun,-43.7267879214,-43.7267879214,15.16739193,-1.030338683,0.999995247748,4.75225212217e-06,6.30000814744e-05,0.764900415414,7.37859830579,salivation;dog's,
near,180,nonpun,-24.2099884278,-24.2099884278,17.808173017,-0.651667224,0.999995569622,4.4303782929e-06,5.90437550426e-05,1.26598315407,8.00458892394,orifice;mouth,
near,181,nonpun,-38.337101676,-38.337101676,18.578876283,-1.36378359,0.999999982834,1.71656656597e-08,3.24093854988e-07,1.5394291593,8.23173436543,braille;reads;fingertips,
near,182,nonpun,-34.8199943449,-34.8199943449,15.981739173,0.046637032,0.999999868085,1.31914680279e-07,2.22158969647e-06,0.877524069522,7.50212701274,sperm;donate,decided
near,183,nonpun,-50.198537128,-50.198537128,15.690226331,1.02023633,0.999975286734,2.47132662459e-05,0.000286875499446,1.01526666048,7.6098100882,grime;covered,city's;buildings
near,184,nonpun,-86.5706565779,-86.5706565779,14.189721195,-2.088009048,0.99999999751,2.48990518625e-09,5.1817469611e-08,1.00201553686,7.61476315483,epoch;end;new,race;peace
near,185,nonpun,-46.1036485363,-46.1036485363,18.977647488,-1.873430959,0.999999998589,1.41120046745e-09,3.01698079953e-08,1.76274464339,8.51871094506,bonus;company;pays;year,end
near,186,nonpun,-61.4854712778,-61.4854712778,18.198919076,0.924074182,0.999998818096,1.18190353811e-06,1.73129764757e-05,1.33293044664,7.94320138048,hobbit;creatures;lord;rings,favorite;creatures
near,187,nonpun,-55.0713502863,-55.0713502863,14.309409459,-1.759971905,0.999999901751,9.82494159058e-08,1.6835780655e-06,0.782172968852,7.39555283879,screaming;knife,
near,188,nonpun,-53.0655127019,-53.0655127019,17.664478223,-1.092076865,0.999999999906,9.40229116885e-11,2.26477524025e-09,1.07698230411,7.70505682055,ohms;measure;electrical;resistance,
near,189,nonpun,-34.7984195769,-34.7984195769,16.700860899,-1.217874151,0.999999995779,4.22064376575e-09,8.56084915034e-08,0.98609639925,7.6132422281,kant;philosopher,
near,190,nonpun,-59.9264179246,-59.9264179246,15.909141334,-2.063030433,0.999999640159,3.5984105804e-07,5.69901990259e-06,0.963142185533,7.5745169266,tamper;barista;used;press,
near,191,nonpun,-51.2849327593,-51.2849327593,15.222879127,1.049486593,0.986658911397,0.0133410886031,0.0708439318088,0.825918081386,7.43853829278,latte;morning,morning;wake;up
near,192,nonpun,-55.7876787282,-55.7876787282,15.573857226,0.078073185,0.999999488124,5.11876147015e-07,7.92649575131e-06,0.733707989036,7.34772177076,libel;tabloid;newspaper,tabloid;newspaper
near,193,nonpun,-60.2424228482,-60.2424228482,15.388126593,-0.211059096,0.999993161358,6.8386423639e-06,8.8170054624e-05,0.802280212778,7.41709898594,tryst;lovers,lovers;away
near,194,nonpun,-48.2084842226,-48.2084842226,19.785102553,-1.206885788,0.999999998658,1.34242305568e-09,2.87665012266e-08,1.62542084922,8.3457157562,propane;burns;gas;stove,
near,195,nonpun,-49.7637677583,-49.7637677583,15.511726221,-0.214658124,0.99997269219,2.73078099567e-05,0.000314267129182,0.851577204265,7.46711199455,leafing;pages;book,pages;old
near,196,nonpun,-43.189053145,-43.189053145,17.481940327,-0.936324262,0.999999999545,4.55288664014e-10,1.02485885939e-08,1.35735592538,8.04087321928,yams;eat;turkey,
near,197,nonpun,-42.2749356367,-42.2749356367,17.840879865,0.456441249,0.999999177032,8.2296814305e-07,1.23530381657e-05,1.00142635249,7.6182044988,tolkien;wrote;lord;rings,wrote
near,198,nonpun,-44.0241878058,-44.0241878058,15.073491134,1.133863176,0.999998212586,1.7874138721e-06,2.54433714795e-05,1.00289434553,7.57844203207,magnate;iron,iron;australia
near,199,nonpun,-40.4805948277,-40.4805948277,18.589764564,0.398476649,0.999999988846,1.11543950926e-08,2.15407344907e-07,1.03798239781,7.70935364433,raven;black;bird,black
near,200,nonpun,-98.1804683197,-98.1804683197,13.38298377,-0.510156787,0.999991641351,8.35864889841e-06,0.000106089723621,1.29594360658,7.93354435168,alkaline;ph,tried;maintain;ideal
near,201,nonpun,-49.6417275582,-49.6417275582,17.271067071,-0.675214974,0.999999955129,4.48712874887e-08,8.04069586838e-07,1.25173665811,7.97808734685,shave;beard;growing,need
near,202,nonpun,-78.6635229427,-78.6635229427,18.09171923,0.016211346,0.999999811351,1.88649135376e-07,3.10957479643e-06,1.4935771711,8.27899914548,aiken;clay;fame;idol,clay;fame;won
near,203,nonpun,-60.6946578323,-60.6946578323,18.627149676,-1.190215057,0.999999994216,5.78418575383e-09,1.1549942075e-07,1.35385691582,8.06094806395,irrigation;water;land;soil,artificial;soil
near,204,nonpun,-50.4030641755,-50.4030641755,17.832586399,-1.187296936,0.999999998595,1.40505669972e-09,3.00445917387e-08,1.14880758215,7.79743834626,auntie;mother's;sister,
near,205,nonpun,-41.2441681394,-41.2441681394,16.01664861,-0.246186627,0.999961741111,3.82588893849e-05,0.000427394471944,0.736230900768,7.35101715067,fuchsia;flower,flower
near,206,nonpun,-44.434691749,-44.434691749,18.265423041,-1.626179163,0.999999987552,1.2447812142e-08,2.39019415333e-07,1.35613047546,8.03287463045,till;farmers;soil,
near,207,nonpun,-28.4211199478,-28.4211199478,16.540035673,-0.83860301,0.999999999998,2.33025906696e-12,6.47463333097e-11,0.813117233029,7.42451543722,house;located;corner,
near,208,nonpun,-50.7207853165,-50.7207853165,15.323222853,-1.65475683,0.999996418104,3.58189550222e-06,4.84974919333e-05,0.878368335316,7.49304579482,eire;ireland,
near,209,nonpun,-39.1371684269,-39.1371684269,17.387218845,-0.824147447,0.999996628938,3.37106194339e-06,4.5847389904e-05,0.99490584018,7.65013579514,alp;high;mountain,
