"","uniquePairID","N","relatedness","sd","se","ci"
"273",273,16,0.0810833724375,0.784281677276631,0.196070419319158,0.417914206155533
"274",274,21,-0.609255663809524,0.330381246686653,0.0720950986254984,0.150387740459817
"275",275,21,-0.325687241047619,0.682399740903702,0.148911831757594,0.310624637911745
"276",276,17,-0.312976919941176,0.562324348879075,0.136383687428535,0.289120501707087
"277",277,22,-0.522052794090909,0.569555610444439,0.121429664151111,0.252526810729284
"278",278,16,-0.1181073360625,0.676229908161373,0.169057477040343,0.360337482611122
"279",279,21,-0.336843937047619,0.57095978961166,0.124593640698642,0.259897780259145
"280",280,21,-0.392169307333333,0.45642050285123,0.0995991191926461,0.207760122015736
"281",281,17,-0.143891917705882,0.553777467989508,0.134310764329873,0.284726101045355
"282",282,22,0.412283929363636,1.01667158684258,0.216755110613234,0.450766928946761
"283",283,26,-0.568333956230769,0.409190033987613,0.0802487680027128,0.165275431512542
"284",284,24,-0.523207923458333,0.449982033100225,0.0918521978763102,0.190010748170546
"285",285,15,2.00864824166667,0.478574865217706,0.123567498860109,0.26502592661446
"286",286,18,0.0163720869444445,0.969025940255527,0.228401604500118,0.481885263176473
"287",287,14,-0.3990043365,0.593901017391306,0.158726723481053,0.342908238351503
"288",288,26,-0.520019327615385,0.395096937276853,0.0774848843436699,0.159583106561419
"289",289,24,-0.341957695791667,0.60469139066635,0.123432113248877,0.255338780442395
"290",290,15,1.0089911548,0.626468935851091,0.161753583697837,0.346926933038119
"291",291,18,-0.501781950277778,0.507074576103971,0.119518623776804,0.252162254285501
"292",292,14,0.793711827,0.948247268573195,0.253429742638936,0.54750167261259
"293",293,26,-0.529660929923077,0.376958925696288,0.0739277276133979,0.152257005137238
"294",294,24,-0.642455018458333,0.315979708765939,0.0644990879624819,0.133426529178676
"295",295,16,0.4615478318125,0.840347071918782,0.210086767979696,0.447789346138444
"296",296,21,-0.805884848571429,0.229472673121157,0.0500750425953123,0.104454708474103
"297",297,21,-0.410983759333333,0.71387641293289,0.155780604719453,0.324952647237752
"298",298,17,-0.731424203647059,0.430479456074755,0.104406603944391,0.22133211297541
"299",299,22,-0.399919616818182,0.578218763572662,0.123276654603947,0.25636783764608
"300",300,16,1.26742378575,0.422171272637016,0.105542818159254,0.22495919180264
"301",301,21,-0.832510067190476,0.227199519626018,0.0495789998354206,0.103419981408688
"302",302,21,-0.560435518904762,0.422397606062128,0.0921747144356115,0.192273085074855
"303",303,17,-0.809929123705882,0.330499075985963,0.080157799968186,0.169926944926475
"304",304,22,-0.746881883590909,0.433568101028344,0.0924370297281846,0.192233326788237
"305",305,16,0.4450485115,0.837733649768555,0.209433412442139,0.446396751774829
"306",306,21,0.3918974,0.872332912460209,0.190358647740485,0.397081181057611
"307",307,15,-0.648839230533333,0.585423668986532,0.151155741364032,0.324196821879923
"308",308,18,-0.750032000111111,0.192756989890021,0.0454332582241135,0.0958557959529584
"309",309,14,-0.524156447642857,0.583442388448304,0.155931537321045,0.336869605782444
"310",310,26,-0.149091224153846,0.752620225357883,0.147600969824017,0.303989887776339
"311",311,24,-0.570673266791667,0.480412790986792,0.0980638503186656,0.202860530268702
"312",312,15,-0.795986539066667,0.239611650894176,0.0618674622313605,0.13269250940908
"313",313,18,-0.509212612444444,0.413610263113876,0.0974888739387245,0.205683544901349
"314",314,14,-0.160851791214286,0.974981371648442,0.260574732228242,0.562937484172078
"315",315,26,0.0910689851538461,0.760396550019763,0.149126032562285,0.307130813281169
"316",316,24,-0.639578698958333,0.303417854657983,0.0619349102301673,0.128122123398256
"317",317,21,0.304300528761905,1.13682601573729,0.24807577471958,0.517476998217206
"318",318,17,-0.483787797117647,0.440545089832794,0.106847878719284,0.22650738430756
"319",319,22,0.340873611863636,0.814213244424185,0.173590846977462,0.361001928692334
"320",320,16,-0.535233029875,0.683075139081981,0.170768784770495,0.363985048694867
"321",321,21,0.360216669142857,0.69193015562937,0.150991538752103,0.314962830683314
"322",322,21,-0.415566216714286,0.50357724517444,0.109889564012819,0.229225613766723
"323",323,17,-0.625273489,0.448700447999917,0.108825843609742,0.230700482560516
"324",324,22,-0.7934614455,0.462694119884295,0.0986467178128604,0.205147080100569
"325",325,16,-0.6248467956875,0.442642722781681,0.11066068069542,0.235867657579589
"326",326,21,0.148932420190476,0.517096563017338,0.112839721029926,0.235379533468104
"327",327,15,-0.6661840188,0.256373772021149,0.0661954232961524,0.141975062686672
"328",328,18,-0.543429494166667,0.60840026305183,0.143401317226543,0.302550332966377
"329",329,14,0.759114146071429,0.987760515010129,0.263990101953663,0.57031594187711
"330",330,26,-0.587545459538461,0.381162911202258,0.0747521970030056,0.1539550316307
"331",331,24,1.7122603595,0.697098802144405,0.14229469712993,0.294359008140103
"332",332,15,1.14734687473333,0.654011975965371,0.168865166075606,0.362179760251988
"333",333,18,-0.735985557,0.179191759170051,0.0422359026806299,0.0891099654194449
"334",334,14,-0.121058026428571,0.981514766723981,0.262320855510035,0.566709754180384
"335",335,26,0.0425968595769231,0.769348617238037,0.15088167738663,0.31074663148185
"336",336,24,1.53620049091667,0.620585571852302,0.126676499397621,0.262050304540132
"337",337,15,0.383502191666667,0.933607312375444,0.241056371515171,0.517014496663507
"338",338,21,-0.287709939,0.651932131357941,0.142263254281984,0.296755948321307
"339",339,17,0.552306178235294,0.796569480458234,0.193196476827805,0.40955823501814
"340",340,22,-0.700981928681818,0.474466280885371,0.101156550971343,0.210366563884907
"341",341,16,0.24345566125,0.950777402687085,0.237694350671771,0.506633515721472
"342",342,21,-0.576975932238095,0.76728671845589,0.167435688907542,0.349264726828912
"343",343,21,-0.471036256047619,0.643870270301624,0.140504011970899,0.2930862331655
"344",344,17,-0.286158353235294,0.599443199151191,0.145386330979913,0.308205253478653
"345",345,22,0.868287367136364,0.929653240618941,0.198202736862273,0.4121851556417
"346",346,16,-0.7584307665,0.199379968849723,0.0498449922124308,0.106242085999616
"347",347,21,-0.699906938666667,0.420584727450731,0.0917791118897783,0.191447872624601
"348",348,21,-0.47470630147619,0.804985654352902,0.17566227116313,0.366425076709994
"349",349,18,0.545062066222222,0.944556324172119,0.222634060678248,0.469716809375255
"350",350,14,-0.606476563642857,0.645134398414627,0.172419420520718,0.372489511858437
"351",351,26,-0.166436780846154,0.683747816438725,0.134093979169135,0.276171719790932
"352",352,24,0.259296528583333,1.09302927885006,0.223113667258743,0.461545785763302
"353",353,15,-0.550880909266667,0.354711136124787,0.0915860215283742,0.19643247977341
"354",354,18,0.712761434055556,1.02748482949752,0.242180496834668,0.510956184869194
"355",355,14,-0.3906649325,0.837272359901216,0.223770450726145,0.483426667991316
"356",356,26,-0.0291414403846154,0.668057247661707,0.131016805462467,0.269834161908529
"357",357,24,0.389682320791667,0.724364475564678,0.147860279411016,0.305872292282286
"358",358,15,-0.4686587894,0.666783645950384,0.172162797085953,0.369252475344647
"359",359,18,-0.477807527222222,0.649452320790626,0.153077380029464,0.322965041000074
"360",360,14,1.0067790415,0.984222029752189,0.263044401989137,0.568272881315331
"361",361,17,0.578105668058824,0.928555977066463,0.225207904279037,0.477419429707644
"362",362,22,1.31724495040909,0.875012310581543,0.186553251435963,0.387958724465192
"363",363,16,-0.7814605329375,0.192394015855018,0.0480985039637545,0.102519534415649
"364",364,21,0.913342960761905,0.885957656515017,0.193331810643131,0.403283090195297
"365",365,21,-0.663951470857143,0.340674136265819,0.074341191273896,0.155073007623547
"366",366,17,-0.599170228294118,0.377265759050762,0.091500386676183,0.193972154595634
"367",367,22,1.43099418118182,0.788105462408243,0.168024649149207,0.349426386626202
"368",368,16,-0.700099018,0.414934806899546,0.103733701724886,0.221103151400742
"369",369,21,-0.767959073571429,0.267943893953199,0.0584701512400836,0.121966598242921
"370",370,21,-0.706776015142857,0.403868886994851,0.0881314164519749,0.183838913274585
"371",371,17,1.55389750164706,0.63393918940714,0.153752837537887,0.325941455066871
"372",372,22,-0.292501088318182,0.698948845107215,0.149016394472785,0.309896557037005
"373",373,26,-0.417689105538462,0.505858698433117,0.0992070528627352,0.204320750075837
"374",374,24,-0.478992774708333,0.69879905078016,0.142641758929385,0.295076960172832
"375",375,15,-0.349854622333333,0.583296269443121,0.150606449163875,0.323018707281248
"376",376,18,-0.689691795111111,0.317707818952774,0.0748844510724982,0.157992381410254
"377",377,14,0.0710030920714286,0.640631501567812,0.171215970717235,0.369889616623365
"378",378,26,-0.304743819,0.840001534693939,0.164737854494319,0.339283962428912
"379",379,24,0.7619179355,0.954583243465614,0.194853488625143,0.403085152161104
"380",380,15,-0.6556490856,0.32143264215624,0.0829935513332376,0.178003464082551
"381",381,18,-0.693282177222222,0.17047034879034,0.040180246540295,0.0847729100718977
"382",382,14,-0.577530167285714,0.79606730420289,0.21275793636714,0.459635577141275
"383",383,26,1.72973703,0.882008517887035,0.172976101686963,0.356250950129275
"384",384,24,-0.203906410291667,0.892160645539956,0.182111529180412,0.376726400784109
"385",385,16,-0.437116177375,0.496532137531009,0.124133034382752,0.264583299724073
"386",386,21,0.21025174847619,0.974240114597392,0.212596622390714,0.443468783319214
"387",387,21,-0.387162550380952,0.796403288966112,0.17378944549519,0.36251843082357
"388",388,17,-0.157847829058824,0.797397848241721,0.193397385525933,0.409984142431961
"389",389,22,-0.0598038078181818,0.862892240789932,0.183969243874111,0.382584986564685
"390",390,16,0.459151963,0.895499968955364,0.223874992238841,0.477178250469676
"391",391,21,-0.470898835428571,0.592539666626142,0.129302755932295,0.269720822505507
"392",392,21,0.710567146380952,1.02605026421197,0.223902523932419,0.467052480673596
"393",393,17,-0.668717148,0.399530418337588,0.0969003597325344,0.205419586093446
"394",394,22,0.111443636454545,0.893320552727454,0.190456581776683,0.396076144282299
"395",395,16,-0.148802991625,0.853940717165574,0.213485179291393,0.455032888384388
"396",396,21,0.804602747857143,0.600641648130629,0.131070753242935,0.273408800270367
"397",397,15,0.537602261466667,0.776849238978738,0.200581611005237,0.43020476912514
"398",398,18,-0.001792814,0.701455735006191,0.165334702308357,0.348825730486606
"399",399,14,-0.402625515071429,0.581355781112492,0.155373868053092,0.335664834575286
"400",400,26,-0.155835821038462,0.574013482263453,0.112573305658719,0.231849063015013
"401",401,24,-0.175182169833333,0.735067852319546,0.150045097042199,0.310391931902409
"402",402,15,0.2819466752,0.688553950644751,0.177783865587496,0.38130846823863
"403",403,18,0.829777152111111,0.833676592693318,0.196499457336647,0.41457761612465
"404",404,14,0.897474620357143,0.943149742420556,0.252067371468701,0.544558448637945
"405",405,26,-0.0106276626538462,0.659179804540037,0.129275795627536,0.266248485032766
"406",406,24,1.57553874895833,0.83047826985349,0.169520666967537,0.350680217845708
"407",407,15,0.0938783231333333,0.983881656911826,0.254037151457231,0.544855500682028
"408",408,18,1.88825847822222,0.497967184059551,0.117371990885626,0.247633254771804
"409",409,21,-0.184595357285714,0.718427211943139,0.156773670478358,0.327024146111558
"410",410,17,-0.781159904529412,0.439273421162839,0.106539453763577,0.225853552609546
"411",411,22,-0.930877055,0.262585900816917,0.0559835021590501,0.116424066166302
"412",412,16,-0.6907807609375,0.320689901629044,0.0801724754072609,0.170883586273208
"413",413,21,-0.34093565747619,0.852795932638809,0.186095329222276,0.388188054464576
"414",414,21,-0.567643795904762,0.399267246817888,0.0871272562409328,0.181744271779152
"415",415,17,-0.178407141352941,0.625148113480323,0.151620688443234,0.321421500902387
"416",416,22,-0.8041149235,0.378006517612807,0.0805912603421401,0.167598700771567
"417",417,16,-0.6535809371875,0.32376159584396,0.08094039896099,0.172520376582829
"418",418,21,-0.436061797428571,0.378854564227712,0.0826728437120475,0.172452530064855
"419",419,21,-0.333186385047619,0.715836395901031,0.15620830806766,0.325844820788384
"420",420,17,-0.620947694294118,0.441912725522428,0.107179579096092,0.227210557694108
"421",421,14,0.0403256012857143,0.716670063660784,0.191538131255437,0.413792975281703
"422",422,26,0.0227271568076923,0.572456404415421,0.112267937569054,0.231220145661566
"423",423,24,1.56276291625,0.937096179757866,0.191283956693183,0.39570101276442
"424",424,15,-0.4180438646,0.591475523375373,0.152718323448142,0.327548227132701
"425",425,18,-0.674232177333333,0.242619929843895,0.0571860658812076,0.120652052631174
"426",426,14,-0.0503768008571428,0.762530771401718,0.203794920961262,0.440272159591023
"427",427,26,-0.518240741192308,0.531436079221606,0.104223189929931,0.214651677751622
"428",428,24,-0.463026530041667,0.486939458745507,0.099396100796126,0.205616500357885
"429",429,15,-0.4819739076,0.421614502285798,0.108860396391495,0.233482329021934
"430",430,18,-0.421870712611111,0.474919360425371,0.111939566757853,0.23617184172163
"431",431,22,0.915941599181818,1.04738059306032,0.223302292737424,0.46438253953618
"432",432,16,-0.691174695125,0.223728967949595,0.0559322419873987,0.11921675176618
"433",433,21,-0.587049833047619,0.765367494665057,0.167016879941016,0.348391106633351
"434",434,21,0.920121127809524,1.16893414761086,0.255082343516451,0.532092444618232
"435",435,17,-0.696797307411765,0.237085469974311,0.0575016726472524,0.121898100558996
"436",436,22,-0.483010617318182,0.758134507315982,0.161634820053675,0.33613800957369
"437",437,16,1.4206853295625,0.824631181391662,0.206157795347916,0.43941493920792
"438",438,21,-0.641951532380952,0.418317858941828,0.0912844406263231,0.190416006450621
"439",439,21,-0.133220543047619,0.692445197655888,0.151103930136513,0.31519727500298
"440",440,17,1.32796995041176,0.868876506875264,0.210733506674378,0.446735077522491
"441",441,14,-0.545519339,0.507141242275279,0.135539198235501,0.292814635590073
"442",442,26,0.544398343461538,0.996201379922201,0.195371164449668,0.402374445280395
"443",443,24,-0.610864636291667,0.276991732292185,0.0565407005904542,0.116963350574868
"444",444,15,-0.226245132533333,0.623749632122065,0.161051462494117,0.345421032827076
"445",445,18,-0.672960552277778,0.292878319475031,0.0690320819211048,0.145644961807413
"446",446,14,0.324450007714286,1.06882395524445,0.285655217664381,0.617120578797186
"447",447,26,-0.295630452923077,0.514522598933952,0.100906183544181,0.20782017522044
"448",448,24,-0.512024581458333,0.582023421116454,0.118805033340361,0.245766936375626
"449",449,15,0.233431590133333,0.758271945863747,0.195784974548439,0.419917007105818
"450",450,18,-0.538243280833333,0.474262268527172,0.11178468871216,0.235845077608162
"451",451,14,-0.288942000571429,0.548220805080684,0.146518173208093,0.31653326900095
"452",452,26,-0.530564156923077,0.447360002165124,0.0877345146400338,0.180692615308248
"453",453,22,1.71257924827273,0.325452008003238,0.0693866012456622,0.144297336589078
"454",454,16,-0.193695925875,0.719959173173322,0.179989793293331,0.383639163120467
"455",455,21,-0.0833604389523809,0.771943488719112,0.168451879489696,0.351384463238741
"456",456,21,-0.144761088142857,0.663039216438414,0.144687018954916,0.301811832833819
"457",457,17,-0.382682084470588,0.642256990505886,0.155770200626299,0.33021807376845
"458",458,22,-0.202904823727273,0.664722061020943,0.141719219587043,0.294721251117216
"459",459,16,-0.7814605329375,0.192394015855018,0.0480985039637545,0.102519534415649
"460",460,21,1.81622223733333,0.410889656011378,0.0896634738545955,0.187034729015565
"461",461,21,0.151330211952381,0.735747597524341,0.160553288477962,0.33490829110336
"462",462,17,1.05039106211765,0.738342356283572,0.179074324872035,0.379620610250695
"463",463,22,-0.749886832090909,0.602269081491729,0.128404199612872,0.267031151236106
"464",464,16,-0.764773611375,0.264138160405432,0.066034540101358,0.140749290490288
"465",465,24,1.758858352625,0.634029220910966,0.129420672770518,0.267727059672286
"466",466,15,-0.739470846133333,0.430899900557963,0.111257875916228,0.238624411191137
"467",467,18,0.367174398277778,0.90239977475064,0.21269766668913,0.448752850549525
"468",468,14,-0.7141383235,0.538478707552555,0.143914488123893,0.310908349353745
"469",469,26,-0.238960042461538,0.721262625045711,0.141451238443586,0.291324278909265
"470",470,24,-0.572337552708333,0.47296673199774,0.0965439298921786,0.199716335311218
"471",471,15,1.4306682558,0.729108519691345,0.188255010289501,0.403766840002752
"472",472,18,-0.735985557,0.179191759170051,0.0422359026806299,0.0891099654194449
"473",473,14,-0.520710888642857,0.453151923660376,0.121109945892476,0.26164213109201
"474",474,26,-0.596742508653846,0.396620784058556,0.0777837352850402,0.160198601596697
"475",475,24,-0.307453940666667,0.601380987868847,0.122756380107463,0.253940919936797
"476",476,15,-0.774790815066667,0.219037367485563,0.0565552050979133,0.121298851026465
"477",477,18,-0.690693545111111,0.320350239192218,0.0755072754958499,0.159306426080896
"478",478,14,0.317012934285714,1.12155726786772,0.299748788286232,0.647567887026278
"479",479,21,0.156040259142857,1.1685522770967,0.254999012538507,0.531918619244216
"480",480,21,-0.310985493238095,0.788953609122544,0.172163792076793,0.359127377214871
"481",481,17,-0.539332626352941,0.678786699154808,0.164629956345861,0.348999916868154
"482",482,22,-0.570525946727273,0.589616320970325,0.125706622005833,0.261421231497279
"483",483,16,-0.107603885875,0.861375365618161,0.21534384140454,0.458994532900804
"484",484,21,0.336131540571429,0.805458630347328,0.175765482986766,0.366640372801424
"485",485,21,-0.121952541571429,1.17306890232422,0.255984620966643,0.533974562398625
"486",486,17,-0.585364406,0.473298849091365,0.114791832193351,0.243347813374002
"487",487,22,-0.514829835863636,0.717426750447092,0.152955897127998,0.318089201300127
"488",488,16,-0.639285816625,0.441040259243509,0.110260064810877,0.235013765034536
"489",489,21,-0.763361954047619,0.318007312983785,0.0693948849189384,0.144755193368127
"490",490,21,-0.0965913295714286,0.685375959282263,0.149561295853045,0.311979396275167
"491",491,17,-0.680358393176471,0.731073841794504,0.177311451167343,0.375883484942262
"492",492,22,-0.686561864772727,0.707962759942497,0.150938167572835,0.313893102982295
"493",493,26,1.11819181723077,1.17959203173851,0.231337030304355,0.476447532591278
"494",494,24,-0.679602345625,0.319637327168155,0.0652456961924189,0.134971005975536
"495",495,15,-0.7723580678,0.342853809362696,0.088524472923033,0.189866111080261
"496",496,18,-0.734886047888889,0.225492868717341,0.0531491788597466,0.112134965507343
"497",497,14,0.779173478357143,0.890515308426375,0.238000227272059,0.514168231229576
"498",498,26,0.683483218307692,1.1279877374344,0.221216595548899,0.455604107041792
"499",499,24,-0.302989983666667,0.827893524868931,0.168993058106921,0.349588775760871
"500",500,15,0.178786499,0.986950933445405,0.254829635250528,0.546555209372282
"501",501,18,-0.258263207555556,0.873499788486798,0.205885874601343,0.434381225489751
"502",502,16,-0.50140918,0.618782215178097,0.154695553794524,0.329725767835457
"503",503,21,1.28951266371429,0.427786368508079,0.0933506388075498,0.194726020331467
"504",504,21,-0.473041096190476,0.39726340258946,0.0866899815810436,0.180832132822208
"505",505,17,0.132818371294118,0.670620214454056,0.162649292874614,0.344801097879484
"506",506,22,-0.571679440363636,0.552400905433846,0.117772268753984,0.244920840625774
"507",507,16,-0.54049783275,0.585540168917843,0.146385042229461,0.312012331736732
"508",508,21,-0.470437756095238,0.480265485436133,0.104802520985038,0.218614227956102
"509",509,21,-0.30145481252381,0.650954065561911,0.142049822827462,0.296310738108678
"510",510,17,-0.762184862647059,0.301190487856375,0.073049423227244,0.154857859404491
"511",511,14,1.60198690621429,0.870863888259583,0.232748164312939,0.502821839030925
"512",512,26,-0.477277505192308,0.661226848415505,0.129677253960851,0.267075303947552
"513",513,24,1.31379494829167,0.772146633856731,0.157613771629719,0.326048928188667
"514",514,15,0.00944213393333332,0.823057682632169,0.212512579853497,0.455794152284851
"515",515,18,-0.283150413611111,0.55107703139874,0.129890101952734,0.274044160506235
"516",516,14,0.504945154214286,0.890775564481599,0.238069783628593,0.514318498602091
"517",517,26,-0.204322837076923,0.630400848988505,0.123631778091456,0.254624413324793
"518",518,24,1.53247600283333,0.919750729382421,0.187743331461632,0.388376671433531
"519",519,15,1.2506371282,0.7767021066808,0.200543621609264,0.430123289974374
"520",520,18,0.452865956611111,1.0003512456248,0.235785049783236,0.497462971052875
"521",521,14,-0.526355867928571,0.773814328871373,0.206810578543792,0.446787091710945
"522",522,26,0.734767839538462,0.96674684129008,0.189594654170858,0.39047749966081
"523",523,22,-0.305783932409091,0.948995120545008,0.202326439518174,0.420760864776453
"524",524,16,-0.423217500625,0.47444937327057,0.118612343317642,0.252816225262169
"525",525,21,0.16193350452381,0.87596992904352,0.191152309826049,0.398736731157578
"526",526,21,-0.631901651809524,0.491838830101363,0.107328031840858,0.223882351287017
"527",527,17,-0.515024286176471,0.543389829051846,0.131791391827475,0.27938526992681
"528",528,22,-0.357426360636364,0.858553753099522,0.183044275190616,0.380661408884548
"529",529,16,-0.0682632555625,0.667875499057088,0.166968874764272,0.355885732238935
"530",530,21,0.594719169285714,0.881259714693133,0.192306635690308,0.401144612716656
"531",531,21,0.634214361095238,0.983388691785449,0.214593005603353,0.447633165727514
"532",532,17,-0.676772085117647,0.5873429686473,0.142451594011568,0.301983889027638
"533",533,22,-0.113041330454545,0.666302523650881,0.142056175351919,0.295421988990913
"534",534,16,-0.4016435649375,0.707436737750028,0.176859184437507,0.376966428297397
"535",535,24,0.286778219875,0.932623997686162,0.190371076350475,0.393812575896075
"536",536,15,-0.381415794133333,0.514306088654224,0.132793261080726,0.284813218611134
"537",537,18,1.3686852775,0.580368853678788,0.136794250675245,0.288610641032667
"538",538,14,0.0854630082857143,0.759816452054327,0.203069488601531,0.438704958258677
"539",539,26,0.722813874384615,0.685377533739469,0.134413593027525,0.27682997685428
"540",540,24,-0.492296779208333,0.648256632956821,0.132324831093241,0.273734768888448
"541",541,15,1.8545322492,0.480976908270806,0.124187703709544,0.266356133719311
"542",542,18,-0.282536407055556,0.657465682983065,0.15496614761159,0.32694999226775
"543",543,14,-0.719297164714286,0.354110676192997,0.0946400590937888,0.204457417312008
"544",544,26,-0.5260468125,0.363639112928198,0.0713154974125559,0.146877016329937
"545",545,24,-0.621766767125,0.516204369156589,0.105369775619077,0.217973988242551
"546",546,15,-0.699444315933333,0.165700347326031,0.0427836457103001,0.0917617937800433
"547",547,21,-0.677348142238095,0.557633747209607,0.121685659840471,0.253831838483651
"548",548,21,1.71135739914286,0.770360031348531,0.168106340763009,0.350663682085257
"549",549,17,0.409441580117647,1.04164672023802,0.252636438359975,0.535565324455695
"550",550,22,0.233988350636364,0.789368819620306,0.168293997811832,0.349986527834055
"551",551,16,-0.106902364,0.716656535868286,0.179164133967072,0.381879311924725
"552",552,21,1.63839100219048,0.347143626563572,0.0757529497975739,0.158017884300305
"553",553,21,-0.641315109047619,0.709338103703551,0.154790264454189,0.322886833644054
"554",554,17,0.491531192411765,0.754188224253128,0.182917512364275,0.387767803781395
"555",555,22,-0.622695173863636,0.472802635602613,0.100801860605298,0.209628944889087
"556",556,16,-0.5132903009375,0.598103992051362,0.149525998012841,0.318707120513841
"557",557,21,1.569426463,0.696754290276264,0.152044251236963,0.317158750447212
"558",558,21,0.767337859095238,1.04445089310396,0.227917870348243,0.475428346525116
"559",559,18,-0.649597703277778,0.378757115725999,0.0892739083175039,0.188351482462333
"560",560,14,-0.319930982714286,0.903244676666324,0.241402294036628,0.521517949634946
"561",561,26,-0.0945363791538462,0.667607191938986,0.13092854227353,0.269652380468124
"562",562,24,-0.465451553416667,0.420031319697606,0.0857385341039139,0.177363671080235
"563",563,15,-0.5619586496,0.353298128774687,0.0912211845993736,0.195649982384829
"564",564,18,-0.614831549611111,0.458457987253754,0.108059583892088,0.227985793429714
"565",565,14,-0.453849102214286,0.701558666322991,0.187499440435907,0.405067914222045
"566",566,26,-0.189663550615385,0.708828896543787,0.139012783664431,0.28630218728245
"567",567,24,-0.408994783708333,0.670810806363448,0.136928682461282,0.283258561058183
"568",568,15,2.08330846113333,0.447943944429404,0.115658629120636,0.248063088080763
"569",569,18,0.492795815777778,0.652397386632125,0.153771538705319,0.324429587787881
"570",570,14,-0.108600107428571,0.914273807477282,0.244349953234379,0.527885980175702
"571",571,17,0.250448322882353,0.940612792095103,0.228132111447956,0.483618471981056
"572",572,22,-0.587491171363636,0.533226945538908,0.113684366769009,0.236419583061931
"573",573,16,-0.7814605329375,0.192394015855018,0.0480985039637545,0.102519534415649
"574",574,21,-0.568402974285714,0.472011848499719,0.103001429746,0.214857217466278
"575",575,21,-0.520115981285714,0.663175867358181,0.144716838630327,0.301874035586734
"576",576,17,0.246236098705882,0.723911105262905,0.175574232385681,0.37220074564111
"577",577,22,-0.143208755909091,0.88083701413465,0.187795082406044,0.390541253343385
"578",578,16,-0.723041821,0.187674010502708,0.0469185026256769,0.100004421099844
"579",579,21,0.808578386809524,0.665261773665929,0.145172020704033,0.302823528754337
"580",580,21,-0.301460132285714,0.809119372488817,0.17656432241358,0.368306722645992
"581",581,17,-0.618644422,0.42700246109742,0.103563308794315,0.219544407117956
"582",582,22,0.101366304863636,0.865637226156358,0.184554476720619,0.383802044894672
"583",583,26,-0.372536570269231,0.43400404267672,0.0851151954841058,0.175298026524649
"584",584,24,1.17404461495833,0.435378355244004,0.0888712346166666,0.183844155837104
"585",585,15,0.0119057038,0.64900577602969,0.167572570810361,0.359407419134225
"586",586,18,-0.704851099277778,0.244654048335237,0.0576655122075291,0.121663595959182
"587",587,14,0.600173251357143,0.826937999884189,0.221008476833625,0.477459786163946
"588",588,26,-0.619684429384615,0.467363447071763,0.0916575129445734,0.188772181558833
"589",589,24,-0.324320722875,0.618154931075046,0.126180346926597,0.261023934955021
"590",590,15,1.35748099966667,0.545534600127698,0.140856428071633,0.302106991835691
"591",591,18,-0.3029425955,0.721054249074033,0.169954116374541,0.358571842243903
"592",592,14,0.667042835071429,0.896119825909273,0.239498097574858,0.51740418328319
"593",593,26,-0.437879685884615,0.612906311598527,0.120200817032503,0.247558216750884
"594",594,24,-0.598395341291667,0.333374257353994,0.068049735324714,0.140771602866472
"595",595,15,-0.706454265333333,0.224935165777353,0.0580780100688063,0.124564942856332
"596",596,18,-0.0597693363888889,0.944028287904726,0.222509601336453,0.469454223117129
"597",597,16,-0.1916534416875,0.613880252940782,0.153470063235195,0.327113696539687
"598",598,21,-0.886811156047619,0.230320420894535,0.0502600363258712,0.104840598634022
"599",599,21,0.733598121380952,0.934317715302268,0.203884840643374,0.425296325033703
"600",600,17,1.52347392611765,0.361293573532733,0.0876265626783717,0.185760014574423
"601",601,22,-0.709082701181818,0.627074892438426,0.13369281627649,0.278029431669222
"602",602,16,-0.7814605329375,0.192394015855018,0.0480985039637545,0.102519534415649
"603",603,21,-0.770518332714286,0.379455687394268,0.0828040195412253,0.172726158049684
"604",604,21,-0.269042470476191,0.751699383054145,0.164034253461773,0.342169456820802
"605",605,17,-0.701321695588235,0.571427957677823,0.138591636878626,0.293801145446747
"606",606,22,-0.428085266454545,0.84635912427047,0.180444371588571,0.375254613358779
"607",607,16,0.594733015375,0.750863951233204,0.187715987808301,0.400107156908307
"608",608,21,-0.82578582952381,0.251454934572283,0.0548719653117931,0.114460913920041
"609",609,21,-0.606925590619048,0.412001809660218,0.0899061656774638,0.187540975287018
"610",610,17,-0.271485603294118,0.61982055121518,0.150328564799338,0.318682321142443
"611",611,14,1.59796254342857,0.543895523506255,0.14536219308289,0.314035925770968
"612",612,26,-0.768676219884615,0.301511260008981,0.0591312230136055,0.121783033467973
"613",613,24,-0.649881460666667,0.277848367386963,0.0567155604969516,0.117325075851201
"614",614,15,-0.700031899266667,0.23023094203361,0.0594453736185211,0.127497645995304
"615",615,18,-0.588764329222222,0.439183039932203,0.103516435239394,0.218400587629848
"616",616,14,-0.586922991785714,0.660667478734314,0.176570810857683,0.381458045423158
"617",617,26,0.545552939807692,0.763824542383342,0.149798317175913,0.308515409361359
"618",618,24,-0.46922005375,0.623076514409496,0.12718496091793,0.263102137333724
"619",619,15,0.817679802,0.724814299760665,0.18714624747107,0.401388780269721
"620",620,22,-0.347338500590909,0.913720938902516,0.194805958723137,0.405121168796085
"621",621,16,0.720292439125,0.756320128036725,0.189080032009181,0.403014548300397
"622",622,21,-0.571672057333333,0.489072750777532,0.106724423846586,0.222623247074489
"623",623,21,-0.684103355285714,0.282185037541418,0.0615778235484526,0.128449089084259
"624",624,17,-0.720698380176471,0.416588867924621,0.101037641465276,0.214190231563056
