workerID,gender,age,condition,uniqueID,order,funniness,zscored
A1EFWZTCRESQ0K,M,45,6,228,33,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,229,5,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,230,12,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,261,6,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,262,3,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,263,21,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,264,20,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,265,16,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,266,30,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,267,38,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,268,40,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,269,32,1,-0.473351889681
A1EFWZTCRESQ0K,M,45,6,270,27,1,-0.473351889681
AD0EHH6TG0KF0,F,35,7,61,9,6,2.5304897507
AD0EHH6TG0KF0,F,35,7,62,18,5,1.90567746657
AD0EHH6TG0KF0,F,35,7,63,14,3,0.656052898329
AD0EHH6TG0KF0,F,35,7,64,6,5,1.90567746657
AD0EHH6TG0KF0,F,35,7,65,40,5,1.90567746657
AD0EHH6TG0KF0,F,35,7,66,2,4,1.28086518245
AD0EHH6TG0KF0,F,35,7,67,10,3,0.656052898329
AD0EHH6TG0KF0,F,35,7,68,20,5,1.90567746657
AD0EHH6TG0KF0,F,35,7,69,22,5,1.90567746657
AD0EHH6TG0KF0,F,35,7,70,13,4,1.28086518245
AD0EHH6TG0KF0,F,35,7,151,33,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,152,35,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,153,34,3,0.656052898329
AD0EHH6TG0KF0,F,35,7,154,16,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,155,8,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,156,31,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,157,5,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,158,24,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,159,1,2,0.0312406142061
AD0EHH6TG0KF0,F,35,7,160,29,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,211,36,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,212,3,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,213,28,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,214,39,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,215,4,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,216,7,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,217,17,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,218,32,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,219,30,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,220,26,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,251,38,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,252,12,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,253,21,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,254,25,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,255,11,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,256,27,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,257,23,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,258,37,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,259,19,1,-0.593571669916
AD0EHH6TG0KF0,F,35,7,260,15,1,-0.593571669916
A2XM6C78S9L8UG,M,45,7,61,39,4,2.23835965823
A2XM6C78S9L8UG,M,45,7,62,8,3,1.31532474762
A2XM6C78S9L8UG,M,45,7,63,27,2,0.392289837009
A2XM6C78S9L8UG,M,45,7,64,7,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,65,40,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,66,34,2,0.392289837009
A2XM6C78S9L8UG,M,45,7,67,23,3,1.31532474762
A2XM6C78S9L8UG,M,45,7,68,37,4,2.23835965823
A2XM6C78S9L8UG,M,45,7,69,18,5,3.16139456884
A2XM6C78S9L8UG,M,45,7,70,12,2,0.392289837009
A2XM6C78S9L8UG,M,45,7,151,30,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,152,29,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,153,1,2,0.392289837009
A2XM6C78S9L8UG,M,45,7,154,25,4,2.23835965823
A2XM6C78S9L8UG,M,45,7,155,38,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,156,24,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,157,14,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,158,33,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,159,17,3,1.31532474762
A2XM6C78S9L8UG,M,45,7,160,35,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,211,13,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,212,2,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,213,16,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,214,26,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,215,6,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,216,36,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,217,22,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,218,9,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,219,31,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,220,19,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,251,28,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,252,20,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,253,15,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,254,5,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,255,10,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,256,32,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,257,11,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,258,3,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,259,4,1,-0.530745073601
A2XM6C78S9L8UG,M,45,7,260,21,1,-0.530745073601
A1ZFLC209CRCWR,M,25,3,21,7,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,22,26,3,2.47498353091
A1ZFLC209CRCWR,M,25,3,23,18,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,24,14,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,25,37,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,26,12,4,3.93085619615
A1ZFLC209CRCWR,M,25,3,27,30,2,1.01911086567
A1ZFLC209CRCWR,M,25,3,28,40,2,1.01911086567
A1ZFLC209CRCWR,M,25,3,29,22,3,2.47498353091
A1ZFLC209CRCWR,M,25,3,30,6,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,111,17,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,112,32,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,113,36,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,114,39,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,115,25,2,1.01911086567
A1ZFLC209CRCWR,M,25,3,116,19,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,117,33,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,118,2,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,119,9,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,120,28,2,1.01911086567
A1ZFLC209CRCWR,M,25,3,171,31,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,172,4,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,173,24,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,174,10,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,175,3,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,176,35,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,177,1,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,178,27,2,1.01911086567
A1ZFLC209CRCWR,M,25,3,179,23,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,180,11,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,291,5,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,292,13,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,293,34,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,294,8,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,295,20,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,296,38,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,297,29,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,298,15,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,299,21,1,-0.436761799572
A1ZFLC209CRCWR,M,25,3,300,16,1,-0.436761799572
A20ASMCESA51U4,M,55,3,21,33,3,0.415473553252
A20ASMCESA51U4,M,55,3,22,37,7,2.42989078114
A20ASMCESA51U4,M,55,3,23,18,5,1.42268216719
A20ASMCESA51U4,M,55,3,24,10,2,-0.08813075372
A20ASMCESA51U4,M,55,3,25,6,5,1.42268216719
A20ASMCESA51U4,M,55,3,26,39,6,1.92628647417
A20ASMCESA51U4,M,55,3,27,40,4,0.919077860223
A20ASMCESA51U4,M,55,3,28,3,6,1.92628647417
A20ASMCESA51U4,M,55,3,29,14,7,2.42989078114
A20ASMCESA51U4,M,55,3,30,7,1,-0.591735060692
A20ASMCESA51U4,M,55,3,111,20,1,-0.591735060692
A20ASMCESA51U4,M,55,3,112,21,1,-0.591735060692
A20ASMCESA51U4,M,55,3,113,5,1,-0.591735060692
A20ASMCESA51U4,M,55,3,114,35,1,-0.591735060692
A20ASMCESA51U4,M,55,3,115,16,4,0.919077860223
A20ASMCESA51U4,M,55,3,116,13,1,-0.591735060692
A20ASMCESA51U4,M,55,3,117,4,1,-0.591735060692
A20ASMCESA51U4,M,55,3,118,8,5,1.42268216719
A20ASMCESA51U4,M,55,3,119,1,1,-0.591735060692
A20ASMCESA51U4,M,55,3,120,27,5,1.42268216719
A20ASMCESA51U4,M,55,3,171,2,1,-0.591735060692
A20ASMCESA51U4,M,55,3,172,28,1,-0.591735060692
A20ASMCESA51U4,M,55,3,173,32,1,-0.591735060692
A20ASMCESA51U4,M,55,3,174,38,1,-0.591735060692
A20ASMCESA51U4,M,55,3,175,15,1,-0.591735060692
A20ASMCESA51U4,M,55,3,176,9,1,-0.591735060692
A20ASMCESA51U4,M,55,3,177,12,1,-0.591735060692
A20ASMCESA51U4,M,55,3,178,23,1,-0.591735060692
A20ASMCESA51U4,M,55,3,179,19,1,-0.591735060692
A20ASMCESA51U4,M,55,3,180,22,1,-0.591735060692
A20ASMCESA51U4,M,55,3,291,25,1,-0.591735060692
A20ASMCESA51U4,M,55,3,292,26,1,-0.591735060692
A20ASMCESA51U4,M,55,3,293,24,1,-0.591735060692
A20ASMCESA51U4,M,55,3,294,30,1,-0.591735060692
A20ASMCESA51U4,M,55,3,295,36,1,-0.591735060692
A20ASMCESA51U4,M,55,3,296,17,1,-0.591735060692
A20ASMCESA51U4,M,55,3,297,29,1,-0.591735060692
A20ASMCESA51U4,M,55,3,298,31,1,-0.591735060692
A20ASMCESA51U4,M,55,3,299,34,1,-0.591735060692
A20ASMCESA51U4,M,55,3,300,11,1,-0.591735060692
A21SF3IKIZB0VN,F,65,4,31,11,5,1.40453207404
A21SF3IKIZB0VN,F,65,4,32,38,2,-0.0870064116663
A21SF3IKIZB0VN,F,65,4,33,39,2,-0.0870064116663
A21SF3IKIZB0VN,F,65,4,34,13,5,1.40453207404
A21SF3IKIZB0VN,F,65,4,35,28,5,1.40453207404
A21SF3IKIZB0VN,F,65,4,36,21,5,1.40453207404
A21SF3IKIZB0VN,F,65,4,37,10,6,1.90171156928
A21SF3IKIZB0VN,F,65,4,38,5,5,1.40453207404
A21SF3IKIZB0VN,F,65,4,39,23,4,0.907352578806
A21SF3IKIZB0VN,F,65,4,40,32,7,2.39889106451
A21SF3IKIZB0VN,F,65,4,101,30,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,102,6,6,1.90171156928
A21SF3IKIZB0VN,F,65,4,103,12,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,104,9,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,105,24,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,106,34,7,2.39889106451
A21SF3IKIZB0VN,F,65,4,107,37,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,108,40,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,109,4,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,110,17,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,161,18,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,162,31,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,163,20,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,164,22,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,165,3,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,166,29,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,167,36,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,168,14,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,169,19,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,170,27,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,281,26,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,282,35,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,283,25,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,284,1,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,285,15,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,286,2,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,287,16,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,288,7,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,289,8,1,-0.584185906902
A21SF3IKIZB0VN,F,65,4,290,33,1,-0.584185906902
A33SMNMTMIOJ6T,M,25,2,11,21,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,12,30,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,13,10,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,14,8,3,1.60326371675
A33SMNMTMIOJ6T,M,25,2,15,36,3,1.60326371675
A33SMNMTMIOJ6T,M,25,2,16,15,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,17,31,3,1.60326371675
A33SMNMTMIOJ6T,M,25,2,18,18,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,19,37,3,1.60326371675
A33SMNMTMIOJ6T,M,25,2,20,1,3,1.60326371675
A33SMNMTMIOJ6T,M,25,2,81,9,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,82,2,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,83,39,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,84,33,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,85,4,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,86,22,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,87,29,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,88,34,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,89,26,4,2.70896283175
A33SMNMTMIOJ6T,M,25,2,90,32,4,2.70896283175
A33SMNMTMIOJ6T,M,25,2,181,40,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,182,6,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,183,35,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,184,17,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,185,3,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,186,25,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,187,38,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,188,20,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,189,7,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,190,24,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,301,19,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,302,12,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,303,5,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,304,28,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,305,16,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,306,11,2,0.497564601751
A33SMNMTMIOJ6T,M,25,2,307,23,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,308,14,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,309,27,1,-0.608134513251
A33SMNMTMIOJ6T,M,25,2,310,13,1,-0.608134513251
A2ZUC3INRC7TP3,F,55,8,71,7,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,72,28,3,1.15392646013
A2ZUC3INRC7TP3,F,55,8,73,30,2,0.3147072164
A2ZUC3INRC7TP3,F,55,8,74,13,3,1.15392646013
A2ZUC3INRC7TP3,F,55,8,75,19,3,1.15392646013
A2ZUC3INRC7TP3,F,55,8,76,25,5,2.8323649476
A2ZUC3INRC7TP3,F,55,8,77,18,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,78,3,4,1.99314570387
A2ZUC3INRC7TP3,F,55,8,79,23,3,1.15392646013
A2ZUC3INRC7TP3,F,55,8,80,2,5,2.8323649476
A2ZUC3INRC7TP3,F,55,8,141,10,3,1.15392646013
A2ZUC3INRC7TP3,F,55,8,142,24,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,143,36,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,144,31,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,145,38,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,146,29,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,147,32,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,148,26,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,149,22,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,150,11,4,1.99314570387
A2ZUC3INRC7TP3,F,55,8,201,34,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,202,37,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,203,27,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,204,16,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,205,8,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,206,40,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,207,33,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,208,4,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,209,9,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,210,35,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,241,15,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,242,20,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,243,6,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,244,14,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,245,5,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,246,12,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,247,1,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,248,39,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,249,17,1,-0.524512027333
A2ZUC3INRC7TP3,F,55,8,250,21,1,-0.524512027333
A3KB7V2R1A15FQ,F,35,6,51,14,4,1.48400152266
A3KB7V2R1A15FQ,F,35,6,52,16,5,2.1663010733
A3KB7V2R1A15FQ,F,35,6,53,25,6,2.84860062395
A3KB7V2R1A15FQ,F,35,6,54,5,4,1.48400152266
A3KB7V2R1A15FQ,F,35,6,55,22,3,0.80170197201
A3KB7V2R1A15FQ,F,35,6,56,39,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,57,6,3,0.80170197201
A3KB7V2R1A15FQ,F,35,6,58,27,3,0.80170197201
A3KB7V2R1A15FQ,F,35,6,59,20,5,2.1663010733
A3KB7V2R1A15FQ,F,35,6,60,23,3,0.80170197201
A3KB7V2R1A15FQ,F,35,6,121,26,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,122,31,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,123,7,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,124,33,5,2.1663010733
A3KB7V2R1A15FQ,F,35,6,125,1,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,126,9,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,127,40,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,128,36,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,129,29,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,130,30,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,221,3,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,222,10,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,223,17,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,224,32,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,225,19,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,226,8,3,0.80170197201
A3KB7V2R1A15FQ,F,35,6,227,28,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,228,35,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,229,13,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,230,4,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,261,37,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,262,2,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,263,21,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,264,18,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,265,12,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,266,15,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,267,38,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,268,24,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,269,11,1,-0.562897129284
A3KB7V2R1A15FQ,F,35,6,270,34,1,-0.562897129284
A126F6GPHH9S1U,F,35,1,1,26,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,2,14,4,2.43387535743
A126F6GPHH9S1U,F,35,1,3,4,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,4,25,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,5,20,5,3.39778639008
A126F6GPHH9S1U,F,35,1,6,5,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,7,21,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,8,39,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,9,24,4,2.43387535743
A126F6GPHH9S1U,F,35,1,10,36,4,2.43387535743
A126F6GPHH9S1U,F,35,1,91,34,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,92,35,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,93,38,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,94,30,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,95,32,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,96,33,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,97,13,2,0.506053292139
A126F6GPHH9S1U,F,35,1,98,11,2,0.506053292139
A126F6GPHH9S1U,F,35,1,99,3,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,100,29,2,0.506053292139
A126F6GPHH9S1U,F,35,1,191,31,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,192,10,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,193,8,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,194,2,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,195,37,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,196,28,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,197,6,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,198,40,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,199,19,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,200,17,3,1.46996432478
A126F6GPHH9S1U,F,35,1,311,27,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,312,12,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,313,9,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,314,1,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,315,22,2,0.506053292139
A126F6GPHH9S1U,F,35,1,316,18,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,317,23,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,318,15,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,319,7,1,-0.457857740507
A126F6GPHH9S1U,F,35,1,320,16,1,-0.457857740507
AC1ZUVOEWWZ3H,F,35,8,71,25,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,72,30,4,0.636933546817
AC1ZUVOEWWZ3H,F,35,8,73,11,5,1.11763811045
AC1ZUVOEWWZ3H,F,35,8,74,35,6,1.59834267409
AC1ZUVOEWWZ3H,F,35,8,75,15,4,0.636933546817
AC1ZUVOEWWZ3H,F,35,8,76,27,6,1.59834267409
AC1ZUVOEWWZ3H,F,35,8,77,14,3,0.156228983181
AC1ZUVOEWWZ3H,F,35,8,78,24,5,1.11763811045
AC1ZUVOEWWZ3H,F,35,8,79,10,5,1.11763811045
AC1ZUVOEWWZ3H,F,35,8,80,28,7,2.07904723772
AC1ZUVOEWWZ3H,F,35,8,141,36,7,2.07904723772
AC1ZUVOEWWZ3H,F,35,8,142,31,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,143,38,5,1.11763811045
AC1ZUVOEWWZ3H,F,35,8,144,40,2,-0.324475580454
AC1ZUVOEWWZ3H,F,35,8,145,33,4,0.636933546817
AC1ZUVOEWWZ3H,F,35,8,146,34,3,0.156228983181
AC1ZUVOEWWZ3H,F,35,8,147,29,5,1.11763811045
AC1ZUVOEWWZ3H,F,35,8,148,23,2,-0.324475580454
AC1ZUVOEWWZ3H,F,35,8,149,17,7,2.07904723772
AC1ZUVOEWWZ3H,F,35,8,150,7,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,201,6,2,-0.324475580454
AC1ZUVOEWWZ3H,F,35,8,202,16,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,203,8,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,204,37,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,205,3,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,206,20,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,207,1,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,208,22,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,209,9,2,-0.324475580454
AC1ZUVOEWWZ3H,F,35,8,210,4,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,241,12,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,242,26,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,243,18,3,0.156228983181
AC1ZUVOEWWZ3H,F,35,8,244,39,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,245,5,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,246,19,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,247,13,1,-0.805180144089
AC1ZUVOEWWZ3H,F,35,8,248,32,1,-0.805180144089
